User ID,User name,User influence,Tweet text,Tweet ID,Posting date,Retweets,Hash tags,Mentions,Links
lilydpenha,Lily D'Penha,,"@SrBachchan Very valid question Mr. B...Millions have ideas what can be done to change the world, a few move their feet to actually do it. ",http://twitter.com/lilydpenha/status/358280815509123072,2013-07-19,0,,@SrBachchan,
india_review,Reviewer,,@SrBachchan Pls follow me I need more followers ,http://twitter.com/india_review/status/358153672682766338,2013-07-19,0,,@SrBachchan,
reeahsengupta,Reeah Sen ☆,,@SrBachchan post a pic of Aaradhya with you! ,http://twitter.com/reeahsengupta/status/356869045888356352,2013-07-15,0,,@SrBachchan,
fmxtjasminej,Jasmine Jaywant,,@SrBachchan @anamikadubai @incredibleanj @1mgupta @srbachchan Hum invisible (kaale) hain to kya hua dilwale hain! Hum aapke aapke chahne ,http://twitter.com/fmxtjasminej/status/358289289936764929,2013-07-19,0,,"@SrBachchan,@anamikadubai,@incredibleanj,@1mgupta,@srbachchan",
banerjeerb,Rajib Banerjee,,@SrBachchan @shuklamit congrats...bro ,http://twitter.com/banerjeerb/status/358295949086425088,2013-07-19,0,,"@SrBachchan,@shuklamit",
poothegr8,poonam bhuwalka,,@SrBachchan sir iss Ef ka number kaab aayega ..dyin 2 meet u:..dil se.. ,http://twitter.com/poothegr8/status/358284902795452416,2013-07-19,0,,@SrBachchan,
missmalini,MissMalini,Highly Influential,Amitabh @SrBachchan Shoots a TV Commercial with South Actress Manju Warrier  ,http://twitter.com/missmalini/status/357900399207911424,2013-07-18,2,,@SrBachchan,http://t.co/YXeop8Ssca
raj20k,Rajesh Kejriwal,,@SrBachchan This 7 minute thing after death... Is it really true?? Could it be happening??? I have my doubts... ,http://twitter.com/raj20k/status/356843135000780800,2013-07-15,0,,@SrBachchan,
icansavelife,Blood Drop,,"@SrBachchan SIR, we are working for the people who need BLOOD in emergencies. We try to bridge the gap between Blood donor & patient. Plz RT ",http://twitter.com/icansavelife/status/357611505883160576,2013-07-17,0,,@SrBachchan,
sunpandey,santhosh pandey,,@SrBachchan Aap sote kab hain :) ,http://twitter.com/sunpandey/status/357393950165827584,2013-07-17,0,,@SrBachchan,
lilydpenha,Lily D'Penha,,@SrBachchan Your baritone Mr. B!!!! An absolute show-stealer. WHOA!!! Your voice holds the power to draw everybody's attention. WHOA!!! ,http://twitter.com/lilydpenha/status/357397676549079040,2013-07-17,0,,@SrBachchan,
imneer,Neeraj Sharma ®,,"Amitabh Bachchan's Official Blog • DAY 1915  Is Up , Please Do Visit .... @srbachchan.. ",http://twitter.com/imneer/status/356121002117316608,2013-07-13,7,,@srbachchan,http://t.co/0w023o8iXX
yasmeenhussain7,♠SRKREPLYTITLIYASOO♠,,@SrBachchan sir if someone made a movie about ur life who would u want to play u??? ,http://twitter.com/yasmeenhussain7/status/356493465779052544,2013-07-14,0,,@SrBachchan,
yasmeenhussain7,♠SRKREPLYTITLIYASOO♠,,@SrBachchan this this my 4th reply from u sir wow I am sooo happy ,http://twitter.com/yasmeenhussain7/status/358289177768505344,2013-07-19,0,,@SrBachchan,
socialy_digital,Faizan Babi,,@SrBachchan at the convocation of @Whistling_Woods :D ,http://twitter.com/socialy_digital/status/357462218444505088,2013-07-17,0,,"@SrBachchan,@Whistling_Woods",
universalheroo,Universal Hero,,S. Raamanathan with Amitabh Bachchan ji and Kamal Haasan during ‘Geraftaar’ @srbachchan  ,http://twitter.com/universalheroo/status/356811987600162816,2013-07-15,9,,@srbachchan,http://t.co/Y2bVcc6ddw
aastha_m,♥♥ A@स्था ♥♥,,@SrBachchan nice seekhne ki koi umar nahin hoti ,http://twitter.com/aastha_m/status/357394049470181376,2013-07-17,0,,@SrBachchan,
anamikadubai,anamika gupta,,RT@Jaishree_EF: @SrBachchan Sir you should see @KANKANAC 's portfolio.its incredibly gorgeous.drop dead stunning.She is here to make it HUGE ,http://twitter.com/anamikadubai/status/358296524767244289,2013-07-19,0,,"@SrBachchan,@KANKANAC",
vishalsharma14,Luv Life,,@SrBachchan Sir actually we get only ideas so many of them that we ourselves are confused which one to convert to reality hence the delay :) ,http://twitter.com/vishalsharma14/status/358285693510230016,2013-07-19,0,,@SrBachchan,
akhilswami2,Akhil Swami,,"@SrBachchan Sir please...complete my wish..! I want a simple ""Hi""!!! ",http://twitter.com/akhilswami2/status/356129046167429120,2013-07-13,0,,@SrBachchan,
ranimukerjinews,Rani Mukerji News,,"WOW, Rani & @SrBachchan were going to do another film together which later got shelved ",http://twitter.com/ranimukerjinews/status/358110487805825025,2013-07-19,3,,@SrBachchan,
lilydpenha,Lily D'Penha,,@SrBachchan Good morning Mr. B...How wonderful to wake up and see you here!!! All the best for KBC. Love in abundance. ,http://twitter.com/lilydpenha/status/357395464682876929,2013-07-17,0,,@SrBachchan,
andydufresne22,Andy,,@AngryIronMan @SrBachchan KBC mein BC hai :) ,http://twitter.com/andydufresne22/status/357490875967864832,2013-07-17,2,,"@AngryIronMan,@SrBachchan",
lilydpenha,Lily D'Penha,,"@SrBachchan I hence call U 'Rana Mr. Bachchan'!? You are royalty to me.A definition of class, grace & elan. Been a while since I praised U. ",http://twitter.com/lilydpenha/status/356132608377237505,2013-07-13,0,,@SrBachchan,
incredibleanj,Anjana Sridhar,,@SrBachchan thinking of you. ..I am thinking of you. . all I can do is just think about you. .. love you my Angel ,http://twitter.com/incredibleanj/status/356871520561278977,2013-07-15,0,,@SrBachchan,
anirudhdha13,Anirudhdha,,"Check this frm @SrBachchan - PLS JOIN   Amitabh Bachchan · 4,114,960 like this  ",http://twitter.com/anirudhdha13/status/355967562225430528,2013-07-13,735,,@SrBachchan,"http://t.co/FP6g7ZmehK,http://t.co/DounUg32vq"
bollywoodmylove,BollywoodMyLove,,@ShahiDilara @SrBachchan congratulation you lucky girl :))) ,http://twitter.com/bollywoodmylove/status/357612005252800512,2013-07-17,2,,"@ShahiDilara,@SrBachchan",
divyasolgama,Divya Solgama,,@SrBachchan sir are they the good ones or bad? I hope papa remembered all his good memories :-( ,http://twitter.com/divyasolgama/status/356843000548179968,2013-07-15,0,,@SrBachchan,
yashna_chawla,Yashna Chawla,,@SrBachchan @connect sir you never reply to me on your views regarding these gender biased laws and their #lawmisuse. Please do share. ,http://twitter.com/yashna_chawla/status/356497905349169152,2013-07-15,2,#lawmisuse,"@SrBachchan,@connect",
lusi_ade,lusi ade,,@SrBachchan i made this for u have to look at it pleaseeeeeeeeeeee  ,http://twitter.com/lusi_ade/status/358465184915931140,2013-07-20,3,,@SrBachchan,http://t.co/It4WTj7TT3
banerjeerb,Rajib Banerjee,,@shuklamit @SrBachchan bro....mera Congo kahan hain? ,http://twitter.com/banerjeerb/status/358297621858758656,2013-07-19,0,,"@shuklamit,@SrBachchan",
lilydpenha,Lily D'Penha,,@SrBachchan You give so much praise and respect to most in the industry. Your humility makes me exalt you higher than I already do. ,http://twitter.com/lilydpenha/status/357956803348267008,2013-07-18,0,,@SrBachchan,
abhiash_indofc,AbhishekAishwaryaLuv,,@SrBachchan look like our mention lost in other EF tweet....:(:(:(  @heman0001 ,http://twitter.com/abhiash_indofc/status/357604279831375872,2013-07-17,2,,"@SrBachchan,@heman0001",
therohitbansal,Rohit Bansal,,@prasanto research is our strrong point ji. Remember how Muhammad Ali said he's scared to come to India because of @SrBachchan ,http://twitter.com/therohitbansal/status/356648825219317760,2013-07-14,0,,"@prasanto,@SrBachchan",
addzz8,aditi,,@SrBachchan i wish U could come to my WEDDING Very Badly.. I swear....... Any words??? ,http://twitter.com/addzz8/status/356135333856948224,2013-07-13,0,,@SrBachchan,
rajbaddhan,Raj Baddhan,,First promo of the new series of #KaunBanegaCrorepati on @SonyTV @SrBachchan  ,http://twitter.com/rajbaddhan/status/357214977754546177,2013-07-16,3,#KaunBanegaCrorepati,"@SonyTV,@SrBachchan",http://t.co/9i1HGxkepD
lilydpenha,Lily D'Penha,,@SrBachchan Music soothes my soul to bits. I am a passionate dancer. Music has been a great healer during trying times too. ,http://twitter.com/lilydpenha/status/357225260585713665,2013-07-18,0,,@SrBachchan,
pooja_pixielove,PixiePoozyツ,,#KyaHotaAgar @NishaaAK ki HINDI @SrBachchan Jaisi Hoti :O ,http://twitter.com/pooja_pixielove/status/357460749158850560,2013-07-17,2,#KyaHotaAgar,"@NishaaAK,@SrBachchan",
lelya__russia,Lelya,,@SrBachchan I have no words..For me the most important thing is that everyone is alive.. &virtuality it is not reality.. such can to survive ,http://twitter.com/lelya__russia/status/358307783168360450,2013-07-19,0,,@SrBachchan,
rupeshvaid,Rupesh Vaid,,"#PM ... got to know the full form "" Permanent Mute "" @VividTweets @BeingSalmanKhan @SrBachchan @priyankachopra @narendramodi ",http://twitter.com/rupeshvaid/status/357033312323244032,2013-07-16,0,#PM,"@VividTweets,@BeingSalmanKhan,@SrBachchan,@priyankachopra,@narendramodi",
yasmeenhussain7,♠SRKREPLYTITLIYASOO♠,,@SrBachchan michael jackson:better musician or dancer? ,http://twitter.com/yasmeenhussain7/status/356494271068651520,2013-07-14,0,,@SrBachchan,
mehraan_1989,Mehraan Laigroo,,"@SrBachchan Come to #KASHMIR Here internet, Sms is banned often. Imagine how frustarted. What times we really live? ",http://twitter.com/mehraan_1989/status/358348035668975617,2013-07-19,0,#KASHMIR,@SrBachchan,
kankanac,KANKANA,,@SrBachchan lots of love and respect Sir.. Miss Your tweets at night.. Miss You..love you..thank you for tweeting now :))) ,http://twitter.com/kankanac/status/356331957476524033,2013-07-14,0,,@SrBachchan,
maryam_r1990,Maryam,,@SrBachchan sir maybe can't come for nights here..going to another city for Funeral of My aunt's husband..will miss you..good night..love u ,http://twitter.com/maryam_r1990/status/356494708178026497,2013-07-14,0,,@SrBachchan,
mosessapir,Moses Sapir,,@SrBachchan @rampalarjun @nickadvani at the special screening of 'D-Day'  ,http://twitter.com/mosessapir/status/358097439695179778,2013-07-19,2,,"@SrBachchan,@rampalarjun,@nickadvani",http://t.co/RlsFC6VuPz
imneer,Neeraj Sharma ®,,@shuklamit @SrBachchan Superb . Must See Sir .:) ,http://twitter.com/imneer/status/357421417282805760,2013-07-17,0,,"@shuklamit,@SrBachchan",
imneer,Neeraj Sharma ®,,@shuklamit @SrBachchan Superb . Must See Sir .:) ,http://twitter.com/imneer/status/357421417282805760,2013-07-17,0,,"@shuklamit,@SrBachchan",
caltrain_tales,Caltrain Tales,,@SrBachchan You're at the Caltrain Station in San Francisco!! =)  ,http://twitter.com/caltrain_tales/status/356557966234763264,2013-07-14,2,,@SrBachchan,http://t.co/8H7nshBpLf
yasmeenhussain7,♠SRKREPLYTITLIYASOO♠,,@SrBachchan wow wow wow damn happy got reply from amit jee this is my 4th reply from sirrr wow thank u thank u ,http://twitter.com/yasmeenhussain7/status/358290816596328450,2013-07-19,0,,@SrBachchan,
iamrikib,Riki Biswas,,@SrBachchan sir whn r u leaving fr lucknw??? Anytime soon? ,http://twitter.com/iamrikib/status/358281135702286336,2013-07-19,0,,@SrBachchan,
missmalini,MissMalini,Highly Influential,What's Different About Amitabh @SrBachchan ,http://twitter.com/missmalini/status/357502893760323584,2013-07-17,2,,@SrBachchan,
poothegr8,poonam bhuwalka,,Rajesh Khanna and Kishore Kumar Songs |Jukebox| - HQ:  via @youtube @srbachchan..Rajesh khanna n Kishore da..Tribute ,http://twitter.com/poothegr8/status/357874978949050371,2013-07-18,5,,"@youtube,@srbachchan",http://t.co/A3J7WtgHhP
dfordramatic,Dipti,,"lol RT @MissNautankii: @SrBachchan Sir, sleep. ",http://twitter.com/dfordramatic/status/357594284196757505,2013-07-17,0,,"@MissNautankii,@SrBachchan",
umang_kalra,Why So Sleepy?,,"hey, @SrBachchan plz follow me back, i'm ur Fan. #TweetLikeANewBee ",http://twitter.com/umang_kalra/status/357425308787421185,2013-07-17,0,#TweetLikeANewBee,@SrBachchan,
akghere,amit gupta,,@SrBachchan  sir victims of 498a r now fighting false 498a. B a part of our fight. Save Indian family fight gender biased laws in India. ,http://twitter.com/akghere/status/356859811528327169,2013-07-15,2,,@SrBachchan,
vikasagarwalll,Vikas Agarwal,,@SrBachchan You are much ahead of rest .. and so rest catching up with you is rare ;-) ,http://twitter.com/vikasagarwalll/status/357601887429738497,2013-07-17,0,,@SrBachchan,
abhiash_indofc,AbhishekAishwaryaLuv,,"@SrBachchan sir look like u forget w us,..so sadness, we here to sir,..need ur love too,...:-):-):-):-)  @ilanasegev35 ",http://twitter.com/abhiash_indofc/status/356149329641213952,2013-07-13,2,,"@SrBachchan,@ilanasegev35",
lilydpenha,Lily D'Penha,,"@SrBachchan A bit exaggerated, no? There are greater worries but it must be important to you for you to say so. Hope it works soon then. :-) ",http://twitter.com/lilydpenha/status/358306388897832960,2013-07-20,0,,@SrBachchan,
siri_krishna,Shri Krishna,,"@SrBachchan Amitabh, lait ke tweet mat karo. Tumhari neck and backbone par damage ho sakta hai. Be healthy beta. ",http://twitter.com/siri_krishna/status/356130936846417920,2013-07-13,2,,@SrBachchan,
yasmeenhussain7,♠SRKREPLYTITLIYASOO♠,,@SrBachchan sir have u ever felt like u saw a gost? ,http://twitter.com/yasmeenhussain7/status/356493778929987584,2013-07-14,0,,@SrBachchan,
sarbjotsinghc,SARBJOT SINGH CHAHAL,,"Watch Amitabh ji,Kareena, Arjun Rampal & Ajay devgn in funny mood during shoot of satyagrah  @SrBachchan @rampalarjun ",http://twitter.com/sarbjotsinghc/status/358231583872274432,2013-07-19,54,,"@SrBachchan,@rampalarjun",http://t.co/kba8hw7T4B
purrfect_tales,Amnah,,@SrBachchan thank you immensely sir 4 t RT...I hope this will help. HepatitisB n C is the world's most deadliest disease..help save a life:) ,http://twitter.com/purrfect_tales/status/357626648851525632,2013-07-17,0,,@SrBachchan,
yasmeenhussain7,♠SRKREPLYTITLIYASOO♠,,@m_alauddin @SrBachchan yeah we both got reply in same day wow wow ,http://twitter.com/yasmeenhussain7/status/358297897651019776,2013-07-19,0,,"@m_alauddin,@SrBachchan",
lelya__russia,Lelya,,@SrBachchan plz not dramatize..impossible so much dependent on some cyber-space..in virtuality there is not real problems.. it's illusions.. ,http://twitter.com/lelya__russia/status/358310116895883264,2013-07-19,0,,@SrBachchan,
ra_bies,Ra_Bies,,@SrBachchan Great thought. I wish the younger generation of star-actors were a fraction of humble as you are. Alas! ,http://twitter.com/ra_bies/status/356857704809115648,2013-07-15,0,,@SrBachchan,
sandi_h_xx,Sandi Hirani,,@Nav_Lal :) @SrBachchan  is the best... more from him in a mo... ,http://twitter.com/sandi_h_xx/status/356524879979347971,2013-07-14,0,,"@Nav_Lal,@SrBachchan",
yasmeenhussain7,♠SRKREPLYTITLIYASOO♠,,@SrBachchan michael jackson:better musician or dancer? ,http://twitter.com/yasmeenhussain7/status/356494271068651520,2013-07-14,0,,@SrBachchan,
mehraan_1989,Mehraan Laigroo,,"@SrBachchan Come to #KASHMIR Here internet, Sms is banned often. Imagine how frustarted. What times we really live? ",http://twitter.com/mehraan_1989/status/358348035668975617,2013-07-19,0,#KASHMIR,@SrBachchan,
kankanac,KANKANA,,@SrBachchan lots of love and respect Sir.. Miss Your tweets at night.. Miss You..love you..thank you for tweeting now :))) ,http://twitter.com/kankanac/status/356331957476524033,2013-07-14,0,,@SrBachchan,
maryam_r1990,Maryam,,@SrBachchan sir maybe can't come for nights here..going to another city for Funeral of My aunt's husband..will miss you..good night..love u ,http://twitter.com/maryam_r1990/status/356494708178026497,2013-07-14,0,,@SrBachchan,
mosessapir,Moses Sapir,,@SrBachchan @rampalarjun @nickadvani at the special screening of 'D-Day'  ,http://twitter.com/mosessapir/status/358097439695179778,2013-07-19,2,,"@SrBachchan,@rampalarjun,@nickadvani",http://t.co/RlsFC6VuPz
imneer,Neeraj Sharma ®,,@shuklamit @SrBachchan Superb . Must See Sir .:) ,http://twitter.com/imneer/status/357421417282805760,2013-07-17,0,,"@shuklamit,@SrBachchan",
caltrain_tales,Caltrain Tales,,@SrBachchan You're at the Caltrain Station in San Francisco!! =)  ,http://twitter.com/caltrain_tales/status/356557966234763264,2013-07-14,2,,@SrBachchan,http://t.co/8H7nshBpLf
yasmeenhussain7,♠SRKREPLYTITLIYASOO♠,,@SrBachchan wow wow wow damn happy got reply from amit jee this is my 4th reply from sirrr wow thank u thank u ,http://twitter.com/yasmeenhussain7/status/358290816596328450,2013-07-19,0,,@SrBachchan,
iamrikib,Riki Biswas,,@SrBachchan sir whn r u leaving fr lucknw??? Anytime soon? ,http://twitter.com/iamrikib/status/358281135702286336,2013-07-19,0,,@SrBachchan,
missmalini,MissMalini,Highly Influential,What's Different About Amitabh @SrBachchan ,http://twitter.com/missmalini/status/357502893760323584,2013-07-17,2,,@SrBachchan,
poothegr8,poonam bhuwalka,,Rajesh Khanna and Kishore Kumar Songs |Jukebox| - HQ:  via @youtube @srbachchan..Rajesh khanna n Kishore da..Tribute ,http://twitter.com/poothegr8/status/357874978949050371,2013-07-18,5,,"@youtube,@srbachchan",http://t.co/A3J7WtgHhP
dfordramatic,Dipti,,"lol RT @MissNautankii: @SrBachchan Sir, sleep. ",http://twitter.com/dfordramatic/status/357594284196757505,2013-07-17,0,,"@MissNautankii,@SrBachchan",
umang_kalra,Why So Sleepy?,,"hey, @SrBachchan plz follow me back, i'm ur Fan. #TweetLikeANewBee ",http://twitter.com/umang_kalra/status/357425308787421185,2013-07-17,0,#TweetLikeANewBee,@SrBachchan,
akghere,amit gupta,,@SrBachchan  sir victims of 498a r now fighting false 498a. B a part of our fight. Save Indian family fight gender biased laws in India. ,http://twitter.com/akghere/status/356859811528327169,2013-07-15,2,,@SrBachchan,
vikasagarwalll,Vikas Agarwal,,@SrBachchan You are much ahead of rest .. and so rest catching up with you is rare ;-) ,http://twitter.com/vikasagarwalll/status/357601887429738497,2013-07-17,0,,@SrBachchan,
milirus,LYUDMILA,,@SrBachchan  So great!..enjoy viewing of your favorite films..and thank you SRK  :) ,http://twitter.com/milirus/status/356134526608621568,2013-07-13,0,,@SrBachchan,
abhiash_indofc,AbhishekAishwaryaLuv,,"@SrBachchan sir look like u forget w us,..so sadness, we here to sir,..need ur love too,...:-):-):-):-)  @ilanasegev35 ",http://twitter.com/abhiash_indofc/status/356149329641213952,2013-07-13,2,,"@SrBachchan,@ilanasegev35",
lilydpenha,Lily D'Penha,,"@SrBachchan A bit exaggerated, no? There are greater worries but it must be important to you for you to say so. Hope it works soon then. :-) ",http://twitter.com/lilydpenha/status/358306388897832960,2013-07-20,0,,@SrBachchan,
siri_krishna,Shri Krishna,,"@SrBachchan Amitabh, lait ke tweet mat karo. Tumhari neck and backbone par damage ho sakta hai. Be healthy beta. ",http://twitter.com/siri_krishna/status/356130936846417920,2013-07-13,2,,@SrBachchan,
yasmeenhussain7,♠SRKREPLYTITLIYASOO♠,,@SrBachchan sir have u ever felt like u saw a gost? ,http://twitter.com/yasmeenhussain7/status/356493778929987584,2013-07-14,0,,@SrBachchan,
saikirandravid,saikiran,,Kalyan Jewellers TVC Shoot  @SrBachchan @iamnagarjuna #Events ,http://twitter.com/saikirandravid/status/357430300558630914,2013-07-17,2,#Events,"@SrBachchan,@iamnagarjuna",
m_alauddin,♂ ALAUDDIN  ² ²,,@SrBachchan sapna toh nhi hai na ye :-):-):-):-) wowwwwwwwwwww yayyyyyyyy finallllyyyyy ty Sirrrrrrrr :-) ,http://twitter.com/m_alauddin/status/358291693637877760,2013-07-19,0,,@SrBachchan,
abhiash_indofc,AbhishekAishwaryaLuv,,"@SrBachchan sir can u wishes us, the country flooded :( @MiliRus ",http://twitter.com/abhiash_indofc/status/356143499780964352,2013-07-13,0,,"@SrBachchan,@MiliRus",
iamrikib,Riki Biswas,,@SrBachchan ys sir indeed..and very soon u wl see more fresh talent onscreen evn frm inbtween our ef's.fingers crossed.hope d day comes soon ,http://twitter.com/iamrikib/status/357956739913629697,2013-07-18,0,,@SrBachchan,
roy_sunita,Sunita Roy Bachchan,,@SrBachchan @TheVikasKhanna is inaugurating his book on Mumbai. .named Mumbai Saviour. ..plz wish him all the best..u also met him..:-):-) ,http://twitter.com/roy_sunita/status/357607781869699073,2013-07-18,2,,"@SrBachchan,@TheVikasKhanna",
dbolliwood,Shuchi abrol,,@rampalarjun @MosesSapir @SrBachchan @nickadvani  ,http://twitter.com/dbolliwood/status/358101378792558592,2013-07-18,17000000,,"@rampalarjun,@MosesSapir,@SrBachchan,@nickadvani",http://t.co/9xlXIjCMDI
abj007,Rohan #1ABjrFanChgo,,"@AbhiAsh_IndoFc guys, I must admit as I love your blog with @SrBachchan @juniorbachchan and Aish updates! Well done.Love d info on Ramadan 2 ",http://twitter.com/abj007/status/356008496480796672,2013-07-13,0,,"@AbhiAsh_IndoFc,@SrBachchan,@juniorbachchan",
shahronak47,RONAK SHAH,,@Shankar_Live @SrBachchan O Rangrez is terrific.. One of my favorite from the album.. @shreyaghoshal ,http://twitter.com/shahronak47/status/357293547407425536,2013-07-16,0,,"@Shankar_Live,@SrBachchan,@shreyaghoshal",
raja_sw,RajaS,,"@SrBachchan As proof, we have our wonderful @iamrana , who is truly a queen, when it comes to Urdu. :-) ",http://twitter.com/raja_sw/status/356131082757873664,2013-07-13,0,,"@SrBachchan,@iamrana",
screenindia,ScreenIndia,,"Big B completes four films in two days, in 4 different languages  #bollywood @SrBachchan  ",http://twitter.com/screenindia/status/357383429479866368,2013-07-16,2,#bollywood,@SrBachchan,"http://t.co/FFBTOyxjT2,http://t.co/M1XQiUr2Gj"
vikasagarwalll,Vikas Agarwal,,"@SrBachchan Loved a slogan on the back of truck .. regarding speed control .. ""Jinhe jaldi thi, Woh chale gaye "" ",http://twitter.com/vikasagarwalll/status/357598114246438912,2013-07-17,0,,@SrBachchan,
imjasbir,Jasbir Kapoor,,"@SrBachchan Namashkar, kaise hai aap? Dhanywad share karne ke liye ",http://twitter.com/imjasbir/status/357394547094986753,2013-07-17,0,,@SrBachchan,
lilydpenha,Lily D'Penha,,@SrBachchan Bachchan sahaab...Aap kahaan haun? Mera duty abhi finish. Jaldi se aa jao please. Okay? Aap samjhey humaare poor Hindi? ,http://twitter.com/lilydpenha/status/357591374465482752,2013-07-17,0,,@SrBachchan,
fmxtjasminej,Jasmine Jaywant,,"@SrBachchan @1mgupta @anamikadubai Nahin sir!  Sab masti ki batein hain! The more replies they get, the happier I am. More teasing rights!! ",http://twitter.com/fmxtjasminej/status/358291253902843904,2013-07-19,0,,"@SrBachchan,@1mgupta,@anamikadubai",
ssr99,Shiva,,"@SrBachchan Your new ad ""Maa Baap kahi nahin jaate ..."" is Simply Superb ...whose idea is it ? ",http://twitter.com/ssr99/status/356135016037752833,2013-07-13,0,,@SrBachchan,
ndpattil,Nandkeshor Pattil,,@imneer Wah !!!  @SrBachchan _()_    ,http://twitter.com/ndpattil/status/356820749937410048,2013-07-15,58,,"@imneer,@SrBachchan",http://t.co/OnSZwPfbGv
fmxtjasminej,Jasmine Jaywant,,Ye SIRJI kahan hain? AMITJIIIIIIIIII................padharo mhara des! Jaldi se. @SrBachchan ,http://twitter.com/fmxtjasminej/status/357951440439873536,2013-07-18,0,,@SrBachchan,
face2faith_uae,Face2Faith_UAE,,"""@Prabha_Sinha: ""@SrBachchan:  -'Talent is God given. Be humble. Fame is man-given. Be grateful. Conceit is self-given. Be careful.'~"""" ",http://twitter.com/face2faith_uae/status/358319313712717825,2013-07-19,0,,,
lexkareaus,Nishant Upadhyay,,@SrBachchan Hope You like this rare pic from a family function Prabhu ,http://twitter.com/lexkareaus/status/357457163889156096,2013-07-17,6,,@SrBachchan,
mosessapir,Moses Sapir,, @SrBachchan ,http://twitter.com/mosessapir/status/355981859416588289,2013-07-13,3,,@SrBachchan,
shuklamit,अमित,,"@srbachchan : Prabhu,Did you see the pic I had shared with you here on Twitter. Hope you like it. Request @mosessapir & @imneer to help me. ",http://twitter.com/shuklamit/status/357616356151144449,2013-07-17,0,,"@srbachchan,@mosessapir,@imneer",
anatmagen,ANAT MAGEN,,@LUVBACHCHAN @AbhiAsh_IndoFc @juniorbachchan @ishaanroy I AM PROUD TO BE @SrBachchan 's EF !!!!!:)))))) ,http://twitter.com/anatmagen/status/356785133308743680,2013-07-15,2,,"@LUVBACHCHAN,@AbhiAsh_IndoFc,@juniorbachchan,@ishaanroy,@SrBachchan",
siddharth_sg,siddharth gour,,@SrBachchan Sikhne koi umar nahi hoti ~ KBC promo ... Aapke aate hi T.V ki brightness maximum ho jati hai .... :)))) ,http://twitter.com/siddharth_sg/status/358282925835427841,2013-07-19,0,,@SrBachchan,
anatmagen,ANAT MAGEN,,@LUVBACHCHAN @AbhiAsh_IndoFc @SrBachchan @juniorbachchan well..if i am not wrong..:)))))) ,http://twitter.com/anatmagen/status/357064560206819329,2013-07-16,2,,"@LUVBACHCHAN,@AbhiAsh_IndoFc,@SrBachchan,@juniorbachchan",
maryam_r1990,Maryam,,@SrBachchan sir i n my best friend when we were 7 years old...i am that one down :)  ,http://twitter.com/maryam_r1990/status/356127730733027330,2013-07-13,2,,@SrBachchan,http://t.co/cWsRbi6XXD
anatmagen,ANAT MAGEN,,@shuklamit yaaaaaaaaaa..Amit....is this the pic you talked about you want to share with him @SrBachchan ?WOW!!SIR..DO YOU REMEMBER THIS ONE? ,http://twitter.com/anatmagen/status/357412104644472833,2013-07-17,0,,"@shuklamit,@SrBachchan",
shuklamit,अमित,,"@ImJasbir Thanks Jasbir, Seriously very happy. @MosesSapir @SrBachchan ",http://twitter.com/shuklamit/status/358466752314736641,2013-07-20,0,,"@ImJasbir,@MosesSapir,@SrBachchan",
anatmagen,ANAT MAGEN,,@AbhiAsh_IndoFc @SrBachchan @juniorbachchan @LUVBACHCHAN may God bless the Bachchan Family always Amen.... ,http://twitter.com/anatmagen/status/356795808336719874,2013-07-15,2,,"@AbhiAsh_IndoFc,@SrBachchan,@juniorbachchan,@LUVBACHCHAN",
bluffmastermodi,Bluffmaster Modi,,Does @SrBachchan know about the attrocities on Dalits in Gujarat under #fekunumber1 ,http://twitter.com/bluffmastermodi/status/355656561839992832,2013-07-13,8,#fekunumber1,@SrBachchan,
prasanna170,Prasanna,,@juniorbachchan @iamsrk @realpreityzinta @SrBachchan KANK is a great movie I think songs in the movie are great still listen to them. ,http://twitter.com/prasanna170/status/356281104245862400,2013-07-13,0,,"@juniorbachchan,@iamsrk,@realpreityzinta,@SrBachchan",
mukherjiratna,Mili(R),,@LUVBACHCHAN @AbhiAsh_IndoFc @SrBachchan @juniorbachchan Wow its awesome pic:-) ,http://twitter.com/mukherjiratna/status/357810972443951105,2013-07-18,2,,"@LUVBACHCHAN,@AbhiAsh_IndoFc,@SrBachchan,@juniorbachchan",
sdy397,Rajan,,@SrBachchan @abcul sir why is your wife still part of india's disgusting party n why she was trying to save criminal Sanjay Dutt? ,http://twitter.com/sdy397/status/357613921940676609,2013-07-17,0,,"@SrBachchan,@abcul",
anatmagen,ANAT MAGEN,,@AbhiAsh_IndoFc @LUVBACHCHAN well..what did i tell you both?my Angel @SrBachchan just replied to you on Blog!!!:))) @juniorbachchan ,http://twitter.com/anatmagen/status/357063918293749760,2013-07-16,2,,"@AbhiAsh_IndoFc,@LUVBACHCHAN,@SrBachchan,@juniorbachchan",
euromediafilms,euromedia films,,"Awesome! RT @ScreenIndia: Big B completes 4 films in 2 days, in 4 different languages  #bollywood @SrBachchan ",http://twitter.com/euromediafilms/status/357410633215520768,2013-07-17,2,#bollywood,"@ScreenIndia,@SrBachchan",http://t.co/JzG3zXHd3i
praveengagan,P.R.A.V.E.E.N,,#TimeToTrend #CelebWithoutVerifiedTwitter like @thedilipkumar sahab @AbhiAsh_IndoFc @SrBachchan ,http://twitter.com/praveengagan/status/357220954226688001,2013-07-16,0,"#TimeToTrend,#CelebWithoutVerifiedTwitter","@thedilipkumar,@AbhiAsh_IndoFc,@SrBachchan",
